TILENAME,PATH
b'DES0820+1000',b'DEC/multiepoch/delve/r5918/DES0820+1000/p02/coadd'
b'DES0911-1832',b'DEC/multiepoch/delve/r5918/DES0911-1832/p01/coadd'
b'DES1155-1915',b'DEC/multiepoch/delve/r5918/DES1155-1915/p01/coadd'
b'DES1024-0333',b'DEC/multiepoch/delve/r5918/DES1024-0333/p01/coadd'
b'DES1058+2751',b'DEC/multiepoch/delve/r5918/DES1058+2751/p01/coadd'
b'DES0811+2708',b'DEC/multiepoch/delve/r5918/DES0811+2708/p01/coadd'
b'DES0810+0418',b'DEC/multiepoch/delve/r5918/DES0810+0418/p02/coadd'
b'DES1151-1707',b'DEC/multiepoch/delve/r5918/DES1151-1707/p01/coadd'
b'DES0855+1500',b'DEC/multiepoch/delve/r5918/DES0855+1500/p02/coadd'
b'DES1116+2251',b'DEC/multiepoch/delve/r5918/DES1116+2251/p01/coadd'
b'DES1000-1624',b'DEC/multiepoch/delve/r5918/DES1000-1624/p01/coadd'
b'DES0715+2500',b'DEC/multiepoch/delve/r5918/DES0715+2500/p01/coadd'
b'DES1142+2625',b'DEC/multiepoch/delve/r5918/DES1142+2625/p01/coadd'
b'DES0942+1417',b'DEC/multiepoch/delve/r5918/DES0942+1417/p01/coadd'
b'DES0749+1000',b'DEC/multiepoch/delve/r5918/DES0749+1000/p01/coadd'
b'DES0848-0041',b'DEC/multiepoch/delve/r5918/DES0848-0041/p01/coadd'
b'DES0901-2206',b'DEC/multiepoch/delve/r5918/DES0901-2206/p01/coadd'
b'DES1040+0917',b'DEC/multiepoch/delve/r5918/DES1040+0917/p01/coadd'
b'DES0756+1751',b'DEC/multiepoch/delve/r5918/DES0756+1751/p01/coadd'
b'DES0910-0041',b'DEC/multiepoch/delve/r5918/DES0910-0041/p01/coadd'
b'DES1127+2417',b'DEC/multiepoch/delve/r5918/DES1127+2417/p01/coadd'
b'DES1118-0333',b'DEC/multiepoch/delve/r5918/DES1118-0333/p01/coadd'
b'DES0955-1124',b'DEC/multiepoch/delve/r5918/DES0955-1124/p01/coadd'
b'DES1018-1041',b'DEC/multiepoch/delve/r5918/DES1018-1041/p01/coadd'
b'DES0904-2206',b'DEC/multiepoch/delve/r5918/DES0904-2206/p01/coadd'
b'DES0931+2417',b'DEC/multiepoch/delve/r5918/DES0931+2417/p02/coadd'
b'DES0808+1417',b'DEC/multiepoch/delve/r5918/DES0808+1417/p01/coadd'
b'DES0949+0709',b'DEC/multiepoch/delve/r5918/DES0949+0709/p01/coadd'
b'DES0820+0835',b'DEC/multiepoch/delve/r5918/DES0820+0835/p02/coadd'
b'DES0849-1624',b'DEC/multiepoch/delve/r5918/DES0849-1624/p01/coadd'
b'DES1024-1915',b'DEC/multiepoch/delve/r5918/DES1024-1915/p01/coadd'
b'DES0719+1709',b'DEC/multiepoch/delve/r5918/DES0719+1709/p01/coadd'
b'DES0945+0043',b'DEC/multiepoch/delve/r5918/DES0945+0043/p01/coadd'
b'DES0827+2917',b'DEC/multiepoch/delve/r5918/DES0827+2917/p01/coadd'
b'DES0811-0250',b'DEC/multiepoch/delve/r5918/DES0811-0250/p02/coadd'
b'DES0813+1543',b'DEC/multiepoch/delve/r5918/DES0813+1543/p01/coadd'
b'DES1106+0252',b'DEC/multiepoch/delve/r5918/DES1106+0252/p01/coadd'
b'DES0820+2126',b'DEC/multiepoch/delve/r5918/DES0820+2126/p02/coadd'
b'DES0953+2417',b'DEC/multiepoch/delve/r5918/DES0953+2417/p01/coadd'
b'DES1025-0958',b'DEC/multiepoch/delve/r5918/DES1025-0958/p01/coadd'
b'DES1043+0252',b'DEC/multiepoch/delve/r5918/DES1043+0252/p01/coadd'
b'DES0944-1832',b'DEC/multiepoch/delve/r5918/DES0944-1832/p01/coadd'
b'DES0925-0207',b'DEC/multiepoch/delve/r5918/DES0925-0207/p01/coadd'
b'DES0736+2834',b'DEC/multiepoch/delve/r5918/DES0736+2834/p01/coadd'
b'DES0756+1917',b'DEC/multiepoch/delve/r5918/DES0756+1917/p01/coadd'
b'DES0814+1334',b'DEC/multiepoch/delve/r5918/DES0814+1334/p01/coadd'
b'DES0705+2751',b'DEC/multiepoch/delve/r5918/DES0705+2751/p01/coadd'
b'DES0757+2208',b'DEC/multiepoch/delve/r5918/DES0757+2208/p01/coadd'
b'DES1128-1124',b'DEC/multiepoch/delve/r5918/DES1128-1124/p01/coadd'
b'DES1113-1749',b'DEC/multiepoch/delve/r5918/DES1113-1749/p01/coadd'
b'DES0815+0752',b'DEC/multiepoch/delve/r5918/DES0815+0752/p01/coadd'
b'DES0928+0917',b'DEC/multiepoch/delve/r5918/DES0928+0917/p01/coadd'
b'DES1100-1707',b'DEC/multiepoch/delve/r5918/DES1100-1707/p01/coadd'
b'DES1002-0958',b'DEC/multiepoch/delve/r5918/DES1002-0958/p01/coadd'
b'DES0820-0707',b'DEC/multiepoch/delve/r5918/DES0820-0707/p02/coadd'
b'DES0754+2543',b'DEC/multiepoch/delve/r5918/DES0754+2543/p01/coadd'
b'DES0659+2251',b'DEC/multiepoch/delve/r5918/DES0659+2251/p01/coadd'
b'DES1017+2543',b'DEC/multiepoch/delve/r5918/DES1017+2543/p01/coadd'
b'DES0910-0958',b'DEC/multiepoch/delve/r5918/DES0910-0958/p01/coadd'
b'DES0827-0624',b'DEC/multiepoch/delve/r5918/DES0827-0624/p01/coadd'
b'DES0904-1332',b'DEC/multiepoch/delve/r5918/DES0904-1332/p01/coadd'
b'DES0808-0458',b'DEC/multiepoch/delve/r5918/DES0808-0458/p02/coadd'
b'DES0756+2500',b'DEC/multiepoch/delve/r5918/DES0756+2500/p01/coadd'
b'DES0819+1543',b'DEC/multiepoch/delve/r5918/DES0819+1543/p02/coadd'
b'DES0852+1000',b'DEC/multiepoch/delve/r5918/DES0852+1000/p02/coadd'
b'DES1108-1958',b'DEC/multiepoch/delve/r5918/DES1108-1958/p01/coadd'
b'DES0749+2625',b'DEC/multiepoch/delve/r5918/DES0749+2625/p01/coadd'
b'DES0957-2041',b'DEC/multiepoch/delve/r5918/DES0957-2041/p01/coadd'
b'DES0849-1707',b'DEC/multiepoch/delve/r5918/DES0849-1707/p01/coadd'
b'DES0715+2334',b'DEC/multiepoch/delve/r5918/DES0715+2334/p01/coadd'
b'DES1040-2415',b'DEC/multiepoch/delve/r5918/DES1040-2415/p01/coadd'
b'DES1119+1334',b'DEC/multiepoch/delve/r5918/DES1119+1334/p01/coadd'
b'DES0820-0958',b'DEC/multiepoch/delve/r5918/DES0820-0958/p02/coadd'
b'DES0839+2751',b'DEC/multiepoch/delve/r5918/DES0839+2751/p01/coadd'
b'DES0756+2625',b'DEC/multiepoch/delve/r5918/DES0756+2625/p01/coadd'
b'DES1126+1543',b'DEC/multiepoch/delve/r5918/DES1126+1543/p01/coadd'
b'DES0752+1126',b'DEC/multiepoch/delve/r5918/DES0752+1126/p01/coadd'
b'DES0927+1543',b'DEC/multiepoch/delve/r5918/DES0927+1543/p01/coadd'
b'DES1005+0043',b'DEC/multiepoch/delve/r5918/DES1005+0043/p01/coadd'
b'DES1021+2500',b'DEC/multiepoch/delve/r5918/DES1021+2500/p02/coadd'
b'DES0953-0958',b'DEC/multiepoch/delve/r5918/DES0953-0958/p01/coadd'
b'DES0805+1417',b'DEC/multiepoch/delve/r5918/DES0805+1417/p01/coadd'
b'DES0840+1709',b'DEC/multiepoch/delve/r5918/DES0840+1709/p01/coadd'
b'DES0824+2334',b'DEC/multiepoch/delve/r5918/DES0824+2334/p01/coadd'
b'DES1034-0958',b'DEC/multiepoch/delve/r5918/DES1034-0958/p01/coadd'
b'DES0806+1252',b'DEC/multiepoch/delve/r5918/DES0806+1252/p01/coadd'
b'DES1000-2206',b'DEC/multiepoch/delve/r5918/DES1000-2206/p01/coadd'
b'DES1154-1707',b'DEC/multiepoch/delve/r5918/DES1154-1707/p01/coadd'
b'DES1157+1209',b'DEC/multiepoch/delve/r5918/DES1157+1209/p01/coadd'
b'DES0939+0752',b'DEC/multiepoch/delve/r5918/DES0939+0752/p01/coadd'
b'DES0933-1332',b'DEC/multiepoch/delve/r5918/DES0933-1332/p01/coadd'
b'DES1004-0833',b'DEC/multiepoch/delve/r5918/DES1004-0833/p01/coadd'
b'DES1041-0833',b'DEC/multiepoch/delve/r5918/DES1041-0833/p01/coadd'
b'DES0819+0500',b'DEC/multiepoch/delve/r5918/DES0819+0500/p02/coadd'
b'DES1134-2332',b'DEC/multiepoch/delve/r5918/DES1134-2332/p01/coadd'
b'DES0819+2751',b'DEC/multiepoch/delve/r5918/DES0819+2751/p02/coadd'
b'DES1127-2124',b'DEC/multiepoch/delve/r5918/DES1127-2124/p02/coadd'
b'DES0843+1626',b'DEC/multiepoch/delve/r5918/DES0843+1626/p01/coadd'
b'DES1130+0835',b'DEC/multiepoch/delve/r5918/DES1130+0835/p01/coadd'
b'DES0849-1415',b'DEC/multiepoch/delve/r5918/DES0849-1415/p01/coadd'
b'DES0957+1500',b'DEC/multiepoch/delve/r5918/DES0957+1500/p01/coadd'
b'DES0851+2126',b'DEC/multiepoch/delve/r5918/DES0851+2126/p01/coadd'
b'DES1129+0752',b'DEC/multiepoch/delve/r5918/DES1129+0752/p02/coadd'
b'DES0910-0416',b'DEC/multiepoch/delve/r5918/DES0910-0416/p01/coadd'
b'DES0828+1626',b'DEC/multiepoch/delve/r5918/DES0828+1626/p01/coadd'
b'DES0836+1917',b'DEC/multiepoch/delve/r5918/DES0836+1917/p01/coadd'
b'DES0656+2251',b'DEC/multiepoch/delve/r5918/DES0656+2251/p01/coadd'
b'DES0957+0209',b'DEC/multiepoch/delve/r5918/DES0957+0209/p01/coadd'
b'DES0746+2126',b'DEC/multiepoch/delve/r5918/DES0746+2126/p01/coadd'
b'DES1047-2124',b'DEC/multiepoch/delve/r5918/DES1047-2124/p01/coadd'
b'DES1057+0252',b'DEC/multiepoch/delve/r5918/DES1057+0252/p01/coadd'
b'DES0949-0250',b'DEC/multiepoch/delve/r5918/DES0949-0250/p01/coadd'
b'DES1113+0835',b'DEC/multiepoch/delve/r5918/DES1113+0835/p01/coadd'
b'DES1150-1624',b'DEC/multiepoch/delve/r5918/DES1150-1624/p01/coadd'
b'DES1146-0250',b'DEC/multiepoch/delve/r5918/DES1146-0250/p01/coadd'
b'DES0940+2251',b'DEC/multiepoch/delve/r5918/DES0940+2251/p01/coadd'
b'DES0904-1207',b'DEC/multiepoch/delve/r5918/DES0904-1207/p01/coadd'
b'DES0950+0418',b'DEC/multiepoch/delve/r5918/DES0950+0418/p01/coadd'
b'DES1127+2500',b'DEC/multiepoch/delve/r5918/DES1127+2500/p01/coadd'
b'DES1109+0335',b'DEC/multiepoch/delve/r5918/DES1109+0335/p01/coadd'
b'DES0737+1709',b'DEC/multiepoch/delve/r5918/DES0737+1709/p02/coadd'
b'DES0901-1250',b'DEC/multiepoch/delve/r5918/DES0901-1250/p02/coadd'
b'DES1038-0541',b'DEC/multiepoch/delve/r5918/DES1038-0541/p01/coadd'
b'DES0903+2625',b'DEC/multiepoch/delve/r5918/DES0903+2625/p01/coadd'
b'DES0749-0333',b'DEC/multiepoch/delve/r5918/DES0749-0333/p01/coadd'
b'DES0919+0001',b'DEC/multiepoch/delve/r5918/DES0919+0001/p01/coadd'
b'DES0745+2708',b'DEC/multiepoch/delve/r5918/DES0745+2708/p01/coadd'
b'DES0750+1334',b'DEC/multiepoch/delve/r5918/DES0750+1334/p01/coadd'
b'DES1152+0752',b'DEC/multiepoch/delve/r5918/DES1152+0752/p01/coadd'
b'DES0900-1041',b'DEC/multiepoch/delve/r5918/DES0900-1041/p02/coadd'
b'DES0758+1543',b'DEC/multiepoch/delve/r5918/DES0758+1543/p02/coadd'
b'DES1128-1415',b'DEC/multiepoch/delve/r5918/DES1128-1415/p01/coadd'
b'DES0742+2708',b'DEC/multiepoch/delve/r5918/DES0742+2708/p02/coadd'
b'DES1001-2249',b'DEC/multiepoch/delve/r5918/DES1001-2249/p01/coadd'
b'DES1144-0541',b'DEC/multiepoch/delve/r5918/DES1144-0541/p02/coadd'
b'DES0922+0001',b'DEC/multiepoch/delve/r5918/DES0922+0001/p01/coadd'
b'DES1152+0252',b'DEC/multiepoch/delve/r5918/DES1152+0252/p02/coadd'
b'DES1121+2126',b'DEC/multiepoch/delve/r5918/DES1121+2126/p01/coadd'
b'DES1044+1252',b'DEC/multiepoch/delve/r5918/DES1044+1252/p01/coadd'
b'DES0820-0207',b'DEC/multiepoch/delve/r5918/DES0820-0207/p02/coadd'
b'DES1024+0835',b'DEC/multiepoch/delve/r5918/DES1024+0835/p01/coadd'
b'DES1057-0958',b'DEC/multiepoch/delve/r5918/DES1057-0958/p01/coadd'
b'DES0954+0917',b'DEC/multiepoch/delve/r5918/DES0954+0917/p01/coadd'
b'DES0832+2251',b'DEC/multiepoch/delve/r5918/DES0832+2251/p01/coadd'
b'DES0751+0252',b'DEC/multiepoch/delve/r5918/DES0751+0252/p01/coadd'
b'DES1008-1250',b'DEC/multiepoch/delve/r5918/DES1008-1250/p01/coadd'
b'DES0848-1041',b'DEC/multiepoch/delve/r5918/DES0848-1041/p01/coadd'
b'DES1140+1917',b'DEC/multiepoch/delve/r5918/DES1140+1917/p01/coadd'
b'DES0852+1626',b'DEC/multiepoch/delve/r5918/DES0852+1626/p02/coadd'
b'DES1008+1000',b'DEC/multiepoch/delve/r5918/DES1008+1000/p01/coadd'
b'DES1042-1624',b'DEC/multiepoch/delve/r5918/DES1042-1624/p01/coadd'
b'DES1011-1332',b'DEC/multiepoch/delve/r5918/DES1011-1332/p01/coadd'
b'DES0838+1834',b'DEC/multiepoch/delve/r5918/DES0838+1834/p01/coadd'
b'DES1101+2834',b'DEC/multiepoch/delve/r5918/DES1101+2834/p01/coadd'
b'DES1126+1751',b'DEC/multiepoch/delve/r5918/DES1126+1751/p01/coadd'
b'DES1044+0335',b'DEC/multiepoch/delve/r5918/DES1044+0335/p01/coadd'
b'DES0916+0418',b'DEC/multiepoch/delve/r5918/DES0916+0418/p01/coadd'
b'DES1130-0041',b'DEC/multiepoch/delve/r5918/DES1130-0041/p01/coadd'
b'DES1015-0541',b'DEC/multiepoch/delve/r5918/DES1015-0541/p01/coadd'
b'DES1147-0707',b'DEC/multiepoch/delve/r5918/DES1147-0707/p01/coadd'
b'DES0734+2625',b'DEC/multiepoch/delve/r5918/DES0734+2625/p01/coadd'
b'DES1037-1707',b'DEC/multiepoch/delve/r5918/DES1037-1707/p01/coadd'
b'DES1050+1417',b'DEC/multiepoch/delve/r5918/DES1050+1417/p01/coadd'
b'DES1052+1917',b'DEC/multiepoch/delve/r5918/DES1052+1917/p01/coadd'
b'DES1051-0624',b'DEC/multiepoch/delve/r5918/DES1051-0624/p01/coadd'
b'DES0805-0833',b'DEC/multiepoch/delve/r5918/DES0805-0833/p01/coadd'
b'DES0858+1334',b'DEC/multiepoch/delve/r5918/DES0858+1334/p01/coadd'
b'DES0957-2332',b'DEC/multiepoch/delve/r5918/DES0957-2332/p01/coadd'
b'DES0700+2043',b'DEC/multiepoch/delve/r5918/DES0700+2043/p01/coadd'
b'DES0916+1709',b'DEC/multiepoch/delve/r5918/DES0916+1709/p01/coadd'
b'DES1003+0500',b'DEC/multiepoch/delve/r5918/DES1003+0500/p01/coadd'
b'DES1055+1252',b'DEC/multiepoch/delve/r5918/DES1055+1252/p01/coadd'
b'DES1036+0418',b'DEC/multiepoch/delve/r5918/DES1036+0418/p01/coadd'
b'DES0724+1252',b'DEC/multiepoch/delve/r5918/DES0724+1252/p01/coadd'
b'DES1013+1917',b'DEC/multiepoch/delve/r5918/DES1013+1917/p01/coadd'
b'DES1129-1541',b'DEC/multiepoch/delve/r5918/DES1129-1541/p01/coadd'
b'DES1053+0001',b'DEC/multiepoch/delve/r5918/DES1053+0001/p01/coadd'
b'DES1038-2124',b'DEC/multiepoch/delve/r5918/DES1038-2124/p02/coadd'
b'DES1131-1749',b'DEC/multiepoch/delve/r5918/DES1131-1749/p01/coadd'
b'DES0937+1126',b'DEC/multiepoch/delve/r5918/DES0937+1126/p01/coadd'
b'DES1153+0709',b'DEC/multiepoch/delve/r5918/DES1153+0709/p01/coadd'
b'DES0953+0418',b'DEC/multiepoch/delve/r5918/DES0953+0418/p01/coadd'
b'DES0815+2625',b'DEC/multiepoch/delve/r5918/DES0815+2625/p01/coadd'
b'DES0933+1500',b'DEC/multiepoch/delve/r5918/DES0933+1500/p01/coadd'
b'DES1149-1541',b'DEC/multiepoch/delve/r5918/DES1149-1541/p01/coadd'
b'DES1113+2043',b'DEC/multiepoch/delve/r5918/DES1113+2043/p01/coadd'
b'DES0845+1917',b'DEC/multiepoch/delve/r5918/DES0845+1917/p01/coadd'
b'DES0828+1417',b'DEC/multiepoch/delve/r5918/DES0828+1417/p01/coadd'
b'DES1124-0915',b'DEC/multiepoch/delve/r5918/DES1124-0915/p01/coadd'
b'DES1024-1041',b'DEC/multiepoch/delve/r5918/DES1024-1041/p01/coadd'
b'DES0825-1624',b'DEC/multiepoch/delve/r5918/DES0825-1624/p01/coadd'
b'DES0741+1751',b'DEC/multiepoch/delve/r5918/DES0741+1751/p02/coadd'
b'DES0817+1334',b'DEC/multiepoch/delve/r5918/DES0817+1334/p02/coadd'
b'DES0811-1332',b'DEC/multiepoch/delve/r5918/DES0811-1332/p01/coadd'
b'DES0825-1041',b'DEC/multiepoch/delve/r5918/DES0825-1041/p01/coadd'
b'DES1015-2206',b'DEC/multiepoch/delve/r5918/DES1015-2206/p01/coadd'
b'DES0759+0126',b'DEC/multiepoch/delve/r5918/DES0759+0126/p01/coadd'
b'DES1137+1043',b'DEC/multiepoch/delve/r5918/DES1137+1043/p01/coadd'
b'DES0802+1834',b'DEC/multiepoch/delve/r5918/DES0802+1834/p01/coadd'
b'DES1009-2415',b'DEC/multiepoch/delve/r5918/DES1009-2415/p02/coadd'
b'DES0810+1500',b'DEC/multiepoch/delve/r5918/DES0810+1500/p02/coadd'
b'DES1016-0750',b'DEC/multiepoch/delve/r5918/DES1016-0750/p01/coadd'
b'DES1129-0250',b'DEC/multiepoch/delve/r5918/DES1129-0250/p01/coadd'
b'DES1156-0915',b'DEC/multiepoch/delve/r5918/DES1156-0915/p01/coadd'
b'DES1157+0209',b'DEC/multiepoch/delve/r5918/DES1157+0209/p01/coadd'
b'DES1048-1624',b'DEC/multiepoch/delve/r5918/DES1048-1624/p01/coadd'
b'DES1052-1250',b'DEC/multiepoch/delve/r5918/DES1052-1250/p01/coadd'
b'DES0714+2625',b'DEC/multiepoch/delve/r5918/DES0714+2625/p01/coadd'
b'DES0925+1252',b'DEC/multiepoch/delve/r5918/DES0925+1252/p01/coadd'
b'DES1043-2415',b'DEC/multiepoch/delve/r5918/DES1043-2415/p01/coadd'
b'DES1057-2249',b'DEC/multiepoch/delve/r5918/DES1057-2249/p01/coadd'
b'DES1131-2041',b'DEC/multiepoch/delve/r5918/DES1131-2041/p01/coadd'
b'DES1024+1834',b'DEC/multiepoch/delve/r5918/DES1024+1834/p01/coadd'
b'DES0914-0458',b'DEC/multiepoch/delve/r5918/DES0914-0458/p01/coadd'
b'DES0738+0917',b'DEC/multiepoch/delve/r5918/DES0738+0917/p02/coadd'
b'DES0740+2126',b'DEC/multiepoch/delve/r5918/DES0740+2126/p02/coadd'
b'DES1040-2206',b'DEC/multiepoch/delve/r5918/DES1040-2206/p01/coadd'
b'DES0829-0958',b'DEC/multiepoch/delve/r5918/DES0829-0958/p01/coadd'
b'DES1045+2834',b'DEC/multiepoch/delve/r5918/DES1045+2834/p01/coadd'
b'DES1038-1958',b'DEC/multiepoch/delve/r5918/DES1038-1958/p01/coadd'
b'DES1014+1751',b'DEC/multiepoch/delve/r5918/DES1014+1751/p01/coadd'
b'DES0741+0626',b'DEC/multiepoch/delve/r5918/DES0741+0626/p02/coadd'
b'DES1005-0458',b'DEC/multiepoch/delve/r5918/DES1005-0458/p01/coadd'
b'DES1002-0207',b'DEC/multiepoch/delve/r5918/DES1002-0207/p01/coadd'
b'DES1153+0418',b'DEC/multiepoch/delve/r5918/DES1153+0418/p01/coadd'
b'DES0705+2625',b'DEC/multiepoch/delve/r5918/DES0705+2625/p01/coadd'
b'DES0939+0001',b'DEC/multiepoch/delve/r5918/DES0939+0001/p02/coadd'
b'DES1047+1334',b'DEC/multiepoch/delve/r5918/DES1047+1334/p01/coadd'
b'DES0902-0624',b'DEC/multiepoch/delve/r5918/DES0902-0624/p01/coadd'
b'DES0811+0043',b'DEC/multiepoch/delve/r5918/DES0811+0043/p02/coadd'
b'DES0805+2126',b'DEC/multiepoch/delve/r5918/DES0805+2126/p01/coadd'
b'DES0808-0207',b'DEC/multiepoch/delve/r5918/DES0808-0207/p02/coadd'
b'DES1049+0252',b'DEC/multiepoch/delve/r5918/DES1049+0252/p01/coadd'
b'DES0920+2208',b'DEC/multiepoch/delve/r5918/DES0920+2208/p01/coadd'
b'DES1018+0709',b'DEC/multiepoch/delve/r5918/DES1018+0709/p01/coadd'
b'DES0834-1041',b'DEC/multiepoch/delve/r5918/DES0834-1041/p01/coadd'
b'DES1000+2043',b'DEC/multiepoch/delve/r5918/DES1000+2043/p01/coadd'
b'DES1116+0835',b'DEC/multiepoch/delve/r5918/DES1116+0835/p01/coadd'
b'DES1016-0624',b'DEC/multiepoch/delve/r5918/DES1016-0624/p01/coadd'
b'DES1131+2251',b'DEC/multiepoch/delve/r5918/DES1131+2251/p01/coadd'
b'DES1108+0043',b'DEC/multiepoch/delve/r5918/DES1108+0043/p01/coadd'
b'DES0928-2415',b'DEC/multiepoch/delve/r5918/DES0928-2415/p01/coadd'
b'DES0940+2000',b'DEC/multiepoch/delve/r5918/DES0940+2000/p01/coadd'
b'DES1040-0250',b'DEC/multiepoch/delve/r5918/DES1040-0250/p01/coadd'
b'DES0910+1709',b'DEC/multiepoch/delve/r5918/DES0910+1709/p01/coadd'
b'DES1153+1751',b'DEC/multiepoch/delve/r5918/DES1153+1751/p01/coadd'
b'DES0756+1043',b'DEC/multiepoch/delve/r5918/DES0756+1043/p01/coadd'
b'DES0847-0915',b'DEC/multiepoch/delve/r5918/DES0847-0915/p01/coadd'
b'DES0914+0209',b'DEC/multiepoch/delve/r5918/DES0914+0209/p01/coadd'
b'DES0959-1832',b'DEC/multiepoch/delve/r5918/DES0959-1832/p01/coadd'
b'DES0911-0458',b'DEC/multiepoch/delve/r5918/DES0911-0458/p01/coadd'
b'DES1015-1124',b'DEC/multiepoch/delve/r5918/DES1015-1124/p01/coadd'
b'DES0858+0335',b'DEC/multiepoch/delve/r5918/DES0858+0335/p01/coadd'
b'DES1131-0750',b'DEC/multiepoch/delve/r5918/DES1131-0750/p01/coadd'
b'DES0941-1041',b'DEC/multiepoch/delve/r5918/DES0941-1041/p01/coadd'
b'DES0811-0458',b'DEC/multiepoch/delve/r5918/DES0811-0458/p01/coadd'
b'DES0956-0750',b'DEC/multiepoch/delve/r5918/DES0956-0750/p01/coadd'
b'DES0945-1624',b'DEC/multiepoch/delve/r5918/DES0945-1624/p01/coadd'
b'DES1113-1415',b'DEC/multiepoch/delve/r5918/DES1113-1415/p01/coadd'
b'DES1143+2834',b'DEC/multiepoch/delve/r5918/DES1143+2834/p02/coadd'
b'DES1010+2543',b'DEC/multiepoch/delve/r5918/DES1010+2543/p01/coadd'
b'DES1017-1207',b'DEC/multiepoch/delve/r5918/DES1017-1207/p01/coadd'
b'DES0925-0624',b'DEC/multiepoch/delve/r5918/DES0925-0624/p01/coadd'
b'DES1114+2208',b'DEC/multiepoch/delve/r5918/DES1114+2208/p01/coadd'
b'DES1032+1500',b'DEC/multiepoch/delve/r5918/DES1032+1500/p01/coadd'
b'DES0858-1749',b'DEC/multiepoch/delve/r5918/DES0858-1749/p01/coadd'
b'DES0817+1252',b'DEC/multiepoch/delve/r5918/DES0817+1252/p02/coadd'
b'DES0813+1126',b'DEC/multiepoch/delve/r5918/DES0813+1126/p01/coadd'
b'DES0738+2543',b'DEC/multiepoch/delve/r5918/DES0738+2543/p02/coadd'
b'DES0948-0124',b'DEC/multiepoch/delve/r5918/DES0948-0124/p01/coadd'
b'DES1128+1709',b'DEC/multiepoch/delve/r5918/DES1128+1709/p01/coadd'
b'DES1050-1207',b'DEC/multiepoch/delve/r5918/DES1050-1207/p01/coadd'
b'DES1144-0707',b'DEC/multiepoch/delve/r5918/DES1144-0707/p02/coadd'
b'DES1048+2543',b'DEC/multiepoch/delve/r5918/DES1048+2543/p01/coadd'
b'DES1127-2332',b'DEC/multiepoch/delve/r5918/DES1127-2332/p01/coadd'
b'DES0934-1749',b'DEC/multiepoch/delve/r5918/DES0934-1749/p01/coadd'
b'DES1030-1041',b'DEC/multiepoch/delve/r5918/DES1030-1041/p01/coadd'
b'DES0802+1417',b'DEC/multiepoch/delve/r5918/DES0802+1417/p01/coadd'
b'DES0807+0626',b'DEC/multiepoch/delve/r5918/DES0807+0626/p01/coadd'
b'DES0729+1917',b'DEC/multiepoch/delve/r5918/DES0729+1917/p01/coadd'
b'DES0754-0207',b'DEC/multiepoch/delve/r5918/DES0754-0207/p01/coadd'
b'DES0937+2251',b'DEC/multiepoch/delve/r5918/DES0937+2251/p01/coadd'
b'DES1130-1250',b'DEC/multiepoch/delve/r5918/DES1130-1250/p01/coadd'
b'DES0923+2543',b'DEC/multiepoch/delve/r5918/DES0923+2543/p01/coadd'
b'DES1121+0335',b'DEC/multiepoch/delve/r5918/DES1121+0335/p01/coadd'
b'DES0756+0500',b'DEC/multiepoch/delve/r5918/DES0756+0500/p01/coadd'
b'DES0757+0252',b'DEC/multiepoch/delve/r5918/DES0757+0252/p01/coadd'
b'DES0901+2000',b'DEC/multiepoch/delve/r5918/DES0901+2000/p02/coadd'
b'DES0919+1709',b'DEC/multiepoch/delve/r5918/DES0919+1709/p01/coadd'
b'DES0956-1415',b'DEC/multiepoch/delve/r5918/DES0956-1415/p01/coadd'
b'DES0751+2417',b'DEC/multiepoch/delve/r5918/DES0751+2417/p01/coadd'
b'DES1035+2708',b'DEC/multiepoch/delve/r5918/DES1035+2708/p01/coadd'
b'DES0716+2208',b'DEC/multiepoch/delve/r5918/DES0716+2208/p01/coadd'
b'DES1006+0917',b'DEC/multiepoch/delve/r5918/DES1006+0917/p01/coadd'
b'DES1010+2334',b'DEC/multiepoch/delve/r5918/DES1010+2334/p01/coadd'
b'DES1056-1124',b'DEC/multiepoch/delve/r5918/DES1056-1124/p01/coadd'
b'DES1152-1458',b'DEC/multiepoch/delve/r5918/DES1152-1458/p01/coadd'
b'DES1011+1334',b'DEC/multiepoch/delve/r5918/DES1011+1334/p01/coadd'
b'DES1058-1207',b'DEC/multiepoch/delve/r5918/DES1058-1207/p01/coadd'
b'DES1008-0207',b'DEC/multiepoch/delve/r5918/DES1008-0207/p01/coadd'
b'DES1043+2417',b'DEC/multiepoch/delve/r5918/DES1043+2417/p01/coadd'
b'DES1051-2249',b'DEC/multiepoch/delve/r5918/DES1051-2249/p01/coadd'
b'DES0859+0043',b'DEC/multiepoch/delve/r5918/DES0859+0043/p01/coadd'
b'DES1038+1500',b'DEC/multiepoch/delve/r5918/DES1038+1500/p01/coadd'
b'DES0814+0835',b'DEC/multiepoch/delve/r5918/DES0814+0835/p01/coadd'
b'DES0942-1915',b'DEC/multiepoch/delve/r5918/DES0942-1915/p02/coadd'
b'DES0919+2000',b'DEC/multiepoch/delve/r5918/DES0919+2000/p01/coadd'
b'DES0921+1917',b'DEC/multiepoch/delve/r5918/DES0921+1917/p01/coadd'
b'DES1029-1415',b'DEC/multiepoch/delve/r5918/DES1029-1415/p01/coadd'
b'DES0756-0416',b'DEC/multiepoch/delve/r5918/DES0756-0416/p01/coadd'
