TILENAME,PATH,RA_CENT,DEC_CENT,SHEARCAT_PATH,TAG 
DES1351-2415,DEC_Taiga/multiepoch/delve/r6321/DES1351-2415/p01/coadd,0,0,5,DR3_1_2_rerun
DES1453-0833,DEC_Taiga/multiepoch/delve/r6321/DES1453-0833/p01/coadd,0,0,5,DR3_1_2_rerun
DES1616-1541,DEC_Taiga/multiepoch/delve/r6321/DES1616-1541/p01/coadd,0,0,5,DR3_1_2_rerun
DES1527+0835,DEC_Taiga/multiepoch/delve/r6321/DES1527+0835/p01/coadd,0,0,5,DR3_1_2_rerun
DES1436-1707,DEC_Taiga/multiepoch/delve/r6321/DES1436-1707/p01/coadd,0,0,5,DR3_1_2_rerun
DES1158+2417,DEC_Taiga/multiepoch/delve/r6321/DES1158+2417/p01/coadd,0,0,5,DR3_1_2_rerun
DES1330+2126,DEC_Taiga/multiepoch/delve/r6321/DES1330+2126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1502+0752,DEC_Taiga/multiepoch/delve/r6321/DES1502+0752/p01/coadd,0,0,5,DR3_1_2_rerun
DES1255+0752,DEC_Taiga/multiepoch/delve/r6321/DES1255+0752/p01/coadd,0,0,5,DR3_1_2_rerun
DES1548-1958,DEC_Taiga/multiepoch/delve/r6321/DES1548-1958/p01/coadd,0,0,5,DR3_1_2_rerun
DES1549-1749,DEC_Taiga/multiepoch/delve/r6321/DES1549-1749/p01/coadd,0,0,5,DR3_1_2_rerun
DES1307-1207,DEC_Taiga/multiepoch/delve/r6321/DES1307-1207/p01/coadd,0,0,5,DR3_1_2_rerun
DES1303-1707,DEC_Taiga/multiepoch/delve/r6321/DES1303-1707/p01/coadd,0,0,5,DR3_1_2_rerun
DES1232-0333,DEC_Taiga/multiepoch/delve/r6321/DES1232-0333/p01/coadd,0,0,5,DR3_1_2_rerun
DES1241+0335,DEC_Taiga/multiepoch/delve/r6321/DES1241+0335/p01/coadd,0,0,5,DR3_1_2_rerun
DES1242+0126,DEC_Taiga/multiepoch/delve/r6321/DES1242+0126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1505-0541,DEC_Taiga/multiepoch/delve/r6321/DES1505-0541/p01/coadd,0,0,5,DR3_1_2_rerun
DES1505-2041,DEC_Taiga/multiepoch/delve/r6321/DES1505-2041/p01/coadd,0,0,5,DR3_1_2_rerun
DES1716-1250,DEC_Taiga/multiepoch/delve/r6321/DES1716-1250/p01/coadd,0,0,5,DR3_1_2_rerun
DES1425-2041,DEC_Taiga/multiepoch/delve/r6321/DES1425-2041/p01/coadd,0,0,5,DR3_1_2_rerun
DES1122+3000,DEC_Taiga/multiepoch/delve/r6321/DES1122+3000/p01/coadd,0,0,5,DR3_1_2_rerun
DES1231+2708,DEC_Taiga/multiepoch/delve/r6321/DES1231+2708/p02/coadd,0,0,5,DR3_1_2_rerun
DES1220+1126,DEC_Taiga/multiepoch/delve/r6321/DES1220+1126/p02/coadd,0,0,5,DR3_1_2_rerun
DES1620+0252,DEC_Taiga/multiepoch/delve/r6321/DES1620+0252/p01/coadd,0,0,5,DR3_1_2_rerun
DES1405-0041,DEC_Taiga/multiepoch/delve/r6321/DES1405-0041/p01/coadd,0,0,5,DR3_1_2_rerun
DES1406+1334,DEC_Taiga/multiepoch/delve/r6321/DES1406+1334/p01/coadd,0,0,5,DR3_1_2_rerun
DES1556-1207,DEC_Taiga/multiepoch/delve/r6321/DES1556-1207/p01/coadd,0,0,5,DR3_1_2_rerun
DES1316-0958,DEC_Taiga/multiepoch/delve/r6321/DES1316-0958/p01/coadd,0,0,5,DR3_1_2_rerun
DES1201-0707,DEC_Taiga/multiepoch/delve/r6321/DES1201-0707/p01/coadd,0,0,5,DR3_1_2_rerun
DES1508-0207,DEC_Taiga/multiepoch/delve/r6321/DES1508-0207/p01/coadd,0,0,5,DR3_1_2_rerun
DES1542-1458,DEC_Taiga/multiepoch/delve/r6321/DES1542-1458/p01/coadd,0,0,5,DR3_1_2_rerun
DES1441+0500,DEC_Taiga/multiepoch/delve/r6321/DES1441+0500/p01/coadd,0,0,5,DR3_1_2_rerun
DES1618-1332,DEC_Taiga/multiepoch/delve/r6321/DES1618-1332/p02/coadd,0,0,5,DR3_1_2_rerun
DES1218+1417,DEC_Taiga/multiepoch/delve/r6321/DES1218+1417/p01/coadd,0,0,5,DR3_1_2_rerun
DES1449-1749,DEC_Taiga/multiepoch/delve/r6321/DES1449-1749/p01/coadd,0,0,5,DR3_1_2_rerun
DES1338+1917,DEC_Taiga/multiepoch/delve/r6321/DES1338+1917/p01/coadd,0,0,5,DR3_1_2_rerun
DES1217-1124,DEC_Taiga/multiepoch/delve/r6321/DES1217-1124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1236+2334,DEC_Taiga/multiepoch/delve/r6321/DES1236+2334/p01/coadd,0,0,5,DR3_1_2_rerun
DES1236-0541,DEC_Taiga/multiepoch/delve/r6321/DES1236-0541/p01/coadd,0,0,5,DR3_1_2_rerun
DES1351+0126,DEC_Taiga/multiepoch/delve/r6321/DES1351+0126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1517-2206,DEC_Taiga/multiepoch/delve/r6321/DES1517-2206/p01/coadd,0,0,5,DR3_1_2_rerun
DES1329-0458,DEC_Taiga/multiepoch/delve/r6321/DES1329-0458/p01/coadd,0,0,5,DR3_1_2_rerun
DES1209-0958,DEC_Taiga/multiepoch/delve/r6321/DES1209-0958/p01/coadd,0,0,5,DR3_1_2_rerun
DES1207-0707,DEC_Taiga/multiepoch/delve/r6321/DES1207-0707/p01/coadd,0,0,5,DR3_1_2_rerun
DES1459-0541,DEC_Taiga/multiepoch/delve/r6321/DES1459-0541/p01/coadd,0,0,5,DR3_1_2_rerun
DES1500-1415,DEC_Taiga/multiepoch/delve/r6321/DES1500-1415/p01/coadd,0,0,5,DR3_1_2_rerun
DES1554+0543,DEC_Taiga/multiepoch/delve/r6321/DES1554+0543/p01/coadd,0,0,5,DR3_1_2_rerun
DES1555-0624,DEC_Taiga/multiepoch/delve/r6321/DES1555-0624/p01/coadd,0,0,5,DR3_1_2_rerun
DES1455-1041,DEC_Taiga/multiepoch/delve/r6321/DES1455-1041/p01/coadd,0,0,5,DR3_1_2_rerun
DES1309-0250,DEC_Taiga/multiepoch/delve/r6321/DES1309-0250/p01/coadd,0,0,5,DR3_1_2_rerun
DES1707-1541,DEC_Taiga/multiepoch/delve/r6321/DES1707-1541/p01/coadd,0,0,5,DR3_1_2_rerun
DES1217+2334,DEC_Taiga/multiepoch/delve/r6321/DES1217+2334/p01/coadd,0,0,5,DR3_1_2_rerun
DES1613+0835,DEC_Taiga/multiepoch/delve/r6321/DES1613+0835/p01/coadd,0,0,5,DR3_1_2_rerun
DES1204+0543,DEC_Taiga/multiepoch/delve/r6321/DES1204+0543/p01/coadd,0,0,5,DR3_1_2_rerun
DES1246-2249,DEC_Taiga/multiepoch/delve/r6321/DES1246-2249/p01/coadd,0,0,5,DR3_1_2_rerun
DES1336+1834,DEC_Taiga/multiepoch/delve/r6321/DES1336+1834/p01/coadd,0,0,5,DR3_1_2_rerun
DES1409+0917,DEC_Taiga/multiepoch/delve/r6321/DES1409+0917/p01/coadd,0,0,5,DR3_1_2_rerun
DES1413+1626,DEC_Taiga/multiepoch/delve/r6321/DES1413+1626/p01/coadd,0,0,5,DR3_1_2_rerun
DES1238+1126,DEC_Taiga/multiepoch/delve/r6321/DES1238+1126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1310+1209,DEC_Taiga/multiepoch/delve/r6321/DES1310+1209/p01/coadd,0,0,5,DR3_1_2_rerun
DES1211-1250,DEC_Taiga/multiepoch/delve/r6321/DES1211-1250/p01/coadd,0,0,5,DR3_1_2_rerun
DES1209-1832,DEC_Taiga/multiepoch/delve/r6321/DES1209-1832/p01/coadd,0,0,5,DR3_1_2_rerun
DES1351+1043,DEC_Taiga/multiepoch/delve/r6321/DES1351+1043/p01/coadd,0,0,5,DR3_1_2_rerun
DES1535-2041,DEC_Taiga/multiepoch/delve/r6321/DES1535-2041/p01/coadd,0,0,5,DR3_1_2_rerun
DES1315-1832,DEC_Taiga/multiepoch/delve/r6321/DES1315-1832/p01/coadd,0,0,5,DR3_1_2_rerun
DES1241+2751,DEC_Taiga/multiepoch/delve/r6321/DES1241+2751/p01/coadd,0,0,5,DR3_1_2_rerun
DES1619+0917,DEC_Taiga/multiepoch/delve/r6321/DES1619+0917/p01/coadd,0,0,5,DR3_1_2_rerun
DES1234+2000,DEC_Taiga/multiepoch/delve/r6321/DES1234+2000/p01/coadd,0,0,5,DR3_1_2_rerun
DES1645+0043,DEC_Taiga/multiepoch/delve/r6321/DES1645+0043/p01/coadd,0,0,5,DR3_1_2_rerun
DES1406-0915,DEC_Taiga/multiepoch/delve/r6321/DES1406-0915/p01/coadd,0,0,5,DR3_1_2_rerun
DES1648-0207,DEC_Taiga/multiepoch/delve/r6321/DES1648-0207/p01/coadd,0,0,5,DR3_1_2_rerun
DES1258-2332,DEC_Taiga/multiepoch/delve/r6321/DES1258-2332/p01/coadd,0,0,5,DR3_1_2_rerun
DES1223+2500,DEC_Taiga/multiepoch/delve/r6321/DES1223+2500/p01/coadd,0,0,5,DR3_1_2_rerun
DES1225+2751,DEC_Taiga/multiepoch/delve/r6321/DES1225+2751/p01/coadd,0,0,5,DR3_1_2_rerun
DES1239-0041,DEC_Taiga/multiepoch/delve/r6321/DES1239-0041/p01/coadd,0,0,5,DR3_1_2_rerun
DES1356-1124,DEC_Taiga/multiepoch/delve/r6321/DES1356-1124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1442-1415,DEC_Taiga/multiepoch/delve/r6321/DES1442-1415/p01/coadd,0,0,5,DR3_1_2_rerun
DES1708-0958,DEC_Taiga/multiepoch/delve/r6321/DES1708-0958/p01/coadd,0,0,5,DR3_1_2_rerun
DES1322+0709,DEC_Taiga/multiepoch/delve/r6321/DES1322+0709/p01/coadd,0,0,5,DR3_1_2_rerun
DES1214+2043,DEC_Taiga/multiepoch/delve/r6321/DES1214+2043/p01/coadd,0,0,5,DR3_1_2_rerun
DES1411-1915,DEC_Taiga/multiepoch/delve/r6321/DES1411-1915/p01/coadd,0,0,5,DR3_1_2_rerun
DES1257-0624,DEC_Taiga/multiepoch/delve/r6321/DES1257-0624/p01/coadd,0,0,5,DR3_1_2_rerun
DES1333+1709,DEC_Taiga/multiepoch/delve/r6321/DES1333+1709/p01/coadd,0,0,5,DR3_1_2_rerun
DES1657-0750,DEC_Taiga/multiepoch/delve/r6321/DES1657-0750/p01/coadd,0,0,5,DR3_1_2_rerun
DES1507-0624,DEC_Taiga/multiepoch/delve/r6321/DES1507-0624/p01/coadd,0,0,5,DR3_1_2_rerun
DES1310-0707,DEC_Taiga/multiepoch/delve/r6321/DES1310-0707/p01/coadd,0,0,5,DR3_1_2_rerun
DES1205+0209,DEC_Taiga/multiepoch/delve/r6321/DES1205+0209/p01/coadd,0,0,5,DR3_1_2_rerun
DES1341+0752,DEC_Taiga/multiepoch/delve/r6321/DES1341+0752/p01/coadd,0,0,5,DR3_1_2_rerun
DES1342+0543,DEC_Taiga/multiepoch/delve/r6321/DES1342+0543/p01/coadd,0,0,5,DR3_1_2_rerun
DES1357-1250,DEC_Taiga/multiepoch/delve/r6321/DES1357-1250/p02/coadd,0,0,5,DR3_1_2_rerun
DES1337+0209,DEC_Taiga/multiepoch/delve/r6321/DES1337+0209/p01/coadd,0,0,5,DR3_1_2_rerun
DES1215-2206,DEC_Taiga/multiepoch/delve/r6321/DES1215-2206/p01/coadd,0,0,5,DR3_1_2_rerun
DES1242-1832,DEC_Taiga/multiepoch/delve/r6321/DES1242-1832/p01/coadd,0,0,5,DR3_1_2_rerun
DES1336+1709,DEC_Taiga/multiepoch/delve/r6321/DES1336+1709/p01/coadd,0,0,5,DR3_1_2_rerun
DES1248+0709,DEC_Taiga/multiepoch/delve/r6321/DES1248+0709/p01/coadd,0,0,5,DR3_1_2_rerun
DES1438+0917,DEC_Taiga/multiepoch/delve/r6321/DES1438+0917/p01/coadd,0,0,5,DR3_1_2_rerun
DES1616-1124,DEC_Taiga/multiepoch/delve/r6321/DES1616-1124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1403-0250,DEC_Taiga/multiepoch/delve/r6321/DES1403-0250/p01/coadd,0,0,5,DR3_1_2_rerun
DES1512+0917,DEC_Taiga/multiepoch/delve/r6321/DES1512+0917/p01/coadd,0,0,5,DR3_1_2_rerun
DES1648+0835,DEC_Taiga/multiepoch/delve/r6321/DES1648+0835/p01/coadd,0,0,5,DR3_1_2_rerun
DES1456+0752,DEC_Taiga/multiepoch/delve/r6321/DES1456+0752/p01/coadd,0,0,5,DR3_1_2_rerun
DES1304-1207,DEC_Taiga/multiepoch/delve/r6321/DES1304-1207/p01/coadd,0,0,5,DR3_1_2_rerun
DES1257-0207,DEC_Taiga/multiepoch/delve/r6321/DES1257-0207/p01/coadd,0,0,5,DR3_1_2_rerun
DES1540-0707,DEC_Taiga/multiepoch/delve/r6321/DES1540-0707/p01/coadd,0,0,5,DR3_1_2_rerun
DES1541+1126,DEC_Taiga/multiepoch/delve/r6321/DES1541+1126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1349-1749,DEC_Taiga/multiepoch/delve/r6321/DES1349-1749/p01/coadd,0,0,5,DR3_1_2_rerun
DES1415+0917,DEC_Taiga/multiepoch/delve/r6321/DES1415+0917/p01/coadd,0,0,5,DR3_1_2_rerun
DES1415-0458,DEC_Taiga/multiepoch/delve/r6321/DES1415-0458/p01/coadd,0,0,5,DR3_1_2_rerun
DES1355-0250,DEC_Taiga/multiepoch/delve/r6321/DES1355-0250/p01/coadd,0,0,5,DR3_1_2_rerun
DES1443+0917,DEC_Taiga/multiepoch/delve/r6321/DES1443+0917/p01/coadd,0,0,5,DR3_1_2_rerun
DES1628-1415,DEC_Taiga/multiepoch/delve/r6321/DES1628-1415/p01/coadd,0,0,5,DR3_1_2_rerun
DES1220-0250,DEC_Taiga/multiepoch/delve/r6321/DES1220-0250/p02/coadd,0,0,5,DR3_1_2_rerun
DES1256-2124,DEC_Taiga/multiepoch/delve/r6321/DES1256-2124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1503+1000,DEC_Taiga/multiepoch/delve/r6321/DES1503+1000/p01/coadd,0,0,5,DR3_1_2_rerun
DES1625+2126,DEC_Taiga/multiepoch/delve/r6321/DES1625+2126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1627+1334,DEC_Taiga/multiepoch/delve/r6321/DES1627+1334/p01/coadd,0,0,5,DR3_1_2_rerun
DES1443-0458,DEC_Taiga/multiepoch/delve/r6321/DES1443-0458/p01/coadd,0,0,5,DR3_1_2_rerun
DES1455-1624,DEC_Taiga/multiepoch/delve/r6321/DES1455-1624/p01/coadd,0,0,5,DR3_1_2_rerun
DES1241+3000,DEC_Taiga/multiepoch/delve/r6321/DES1241+3000/p01/coadd,0,0,5,DR3_1_2_rerun
DES1206+0252,DEC_Taiga/multiepoch/delve/r6321/DES1206+0252/p01/coadd,0,0,5,DR3_1_2_rerun
DES1515-0958,DEC_Taiga/multiepoch/delve/r6321/DES1515-0958/p02/coadd,0,0,5,DR3_1_2_rerun
DES1438-0624,DEC_Taiga/multiepoch/delve/r6321/DES1438-0624/p01/coadd,0,0,5,DR3_1_2_rerun
DES1549-0250,DEC_Taiga/multiepoch/delve/r6321/DES1549-0250/p01/coadd,0,0,5,DR3_1_2_rerun
DES1521-0915,DEC_Taiga/multiepoch/delve/r6321/DES1521-0915/p01/coadd,0,0,5,DR3_1_2_rerun
DES1521-0958,DEC_Taiga/multiepoch/delve/r6321/DES1521-0958/p01/coadd,0,0,5,DR3_1_2_rerun
DES1307+2000,DEC_Taiga/multiepoch/delve/r6321/DES1307+2000/p02/coadd,0,0,5,DR3_1_2_rerun
DES1626+1543,DEC_Taiga/multiepoch/delve/r6321/DES1626+1543/p01/coadd,0,0,5,DR3_1_2_rerun
DES1548+0418,DEC_Taiga/multiepoch/delve/r6321/DES1548+0418/p01/coadd,0,0,5,DR3_1_2_rerun
DES1322+0418,DEC_Taiga/multiepoch/delve/r6321/DES1322+0418/p01/coadd,0,0,5,DR3_1_2_rerun
DES1224+2251,DEC_Taiga/multiepoch/delve/r6321/DES1224+2251/p01/coadd,0,0,5,DR3_1_2_rerun
DES1220-0624,DEC_Taiga/multiepoch/delve/r6321/DES1220-0624/p01/coadd,0,0,5,DR3_1_2_rerun
DES1359-0124,DEC_Taiga/multiepoch/delve/r6321/DES1359-0124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1249+2208,DEC_Taiga/multiepoch/delve/r6321/DES1249+2208/p01/coadd,0,0,5,DR3_1_2_rerun
DES1647+0001,DEC_Taiga/multiepoch/delve/r6321/DES1647+0001/p02/coadd,0,0,5,DR3_1_2_rerun
DES1324+1126,DEC_Taiga/multiepoch/delve/r6321/DES1324+1126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1324+1709,DEC_Taiga/multiepoch/delve/r6321/DES1324+1709/p01/coadd,0,0,5,DR3_1_2_rerun
DES1517-0250,DEC_Taiga/multiepoch/delve/r6321/DES1517-0250/p01/coadd,0,0,5,DR3_1_2_rerun
DES1212+1209,DEC_Taiga/multiepoch/delve/r6321/DES1212+1209/p01/coadd,0,0,5,DR3_1_2_rerun
DES1429-1250,DEC_Taiga/multiepoch/delve/r6321/DES1429-1250/p01/coadd,0,0,5,DR3_1_2_rerun
DES1446-1749,DEC_Taiga/multiepoch/delve/r6321/DES1446-1749/p01/coadd,0,0,5,DR3_1_2_rerun
DES1541+1751,DEC_Taiga/multiepoch/delve/r6321/DES1541+1751/p01/coadd,0,0,5,DR3_1_2_rerun
DES1311+0709,DEC_Taiga/multiepoch/delve/r6321/DES1311+0709/p01/coadd,0,0,5,DR3_1_2_rerun
DES1325+1209,DEC_Taiga/multiepoch/delve/r6321/DES1325+1209/p01/coadd,0,0,5,DR3_1_2_rerun
DES1447-0833,DEC_Taiga/multiepoch/delve/r6321/DES1447-0833/p01/coadd,0,0,5,DR3_1_2_rerun
DES1622-0915,DEC_Taiga/multiepoch/delve/r6321/DES1622-0915/p01/coadd,0,0,5,DR3_1_2_rerun
DES1211+0835,DEC_Taiga/multiepoch/delve/r6321/DES1211+0835/p01/coadd,0,0,5,DR3_1_2_rerun
DES1352-1749,DEC_Taiga/multiepoch/delve/r6321/DES1352-1749/p01/coadd,0,0,5,DR3_1_2_rerun
DES1328+1252,DEC_Taiga/multiepoch/delve/r6321/DES1328+1252/p01/coadd,0,0,5,DR3_1_2_rerun
DES1618-0707,DEC_Taiga/multiepoch/delve/r6321/DES1618-0707/p01/coadd,0,0,5,DR3_1_2_rerun
DES1332+2417,DEC_Taiga/multiepoch/delve/r6321/DES1332+2417/p01/coadd,0,0,5,DR3_1_2_rerun
DES1550+1126,DEC_Taiga/multiepoch/delve/r6321/DES1550+1126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1257-0458,DEC_Taiga/multiepoch/delve/r6321/DES1257-0458/p01/coadd,0,0,5,DR3_1_2_rerun
DES1255-0333,DEC_Taiga/multiepoch/delve/r6321/DES1255-0333/p01/coadd,0,0,5,DR3_1_2_rerun
DES1351-1832,DEC_Taiga/multiepoch/delve/r6321/DES1351-1832/p01/coadd,0,0,5,DR3_1_2_rerun
DES1302+1334,DEC_Taiga/multiepoch/delve/r6321/DES1302+1334/p01/coadd,0,0,5,DR3_1_2_rerun
DES1339-0041,DEC_Taiga/multiepoch/delve/r6321/DES1339-0041/p01/coadd,0,0,5,DR3_1_2_rerun
DES1206-1250,DEC_Taiga/multiepoch/delve/r6321/DES1206-1250/p01/coadd,0,0,5,DR3_1_2_rerun
DES1421+1543,DEC_Taiga/multiepoch/delve/r6321/DES1421+1543/p01/coadd,0,0,5,DR3_1_2_rerun
DES1203-0250,DEC_Taiga/multiepoch/delve/r6321/DES1203-0250/p01/coadd,0,0,5,DR3_1_2_rerun
DES1229+0626,DEC_Taiga/multiepoch/delve/r6321/DES1229+0626/p01/coadd,0,0,5,DR3_1_2_rerun
DES1325-0915,DEC_Taiga/multiepoch/delve/r6321/DES1325-0915/p01/coadd,0,0,5,DR3_1_2_rerun
DES1446-0250,DEC_Taiga/multiepoch/delve/r6321/DES1446-0250/p01/coadd,0,0,5,DR3_1_2_rerun
DES1541-1415,DEC_Taiga/multiepoch/delve/r6321/DES1541-1415/p01/coadd,0,0,5,DR3_1_2_rerun
DES1534-0750,DEC_Taiga/multiepoch/delve/r6321/DES1534-0750/p01/coadd,0,0,5,DR3_1_2_rerun
DES1403-0833,DEC_Taiga/multiepoch/delve/r6321/DES1403-0833/p01/coadd,0,0,5,DR3_1_2_rerun
DES1404+1417,DEC_Taiga/multiepoch/delve/r6321/DES1404+1417/p01/coadd,0,0,5,DR3_1_2_rerun
DES1512+0626,DEC_Taiga/multiepoch/delve/r6321/DES1512+0626/p01/coadd,0,0,5,DR3_1_2_rerun
DES1403+0252,DEC_Taiga/multiepoch/delve/r6321/DES1403+0252/p01/coadd,0,0,5,DR3_1_2_rerun
DES1658+0500,DEC_Taiga/multiepoch/delve/r6321/DES1658+0500/p01/coadd,0,0,5,DR3_1_2_rerun
DES1659+1252,DEC_Taiga/multiepoch/delve/r6321/DES1659+1252/p01/coadd,0,0,5,DR3_1_2_rerun
DES1310-2415,DEC_Taiga/multiepoch/delve/r6321/DES1310-2415/p01/coadd,0,0,5,DR3_1_2_rerun
DES1631-0833,DEC_Taiga/multiepoch/delve/r6321/DES1631-0833/p01/coadd,0,0,5,DR3_1_2_rerun
DES1425-2415,DEC_Taiga/multiepoch/delve/r6321/DES1425-2415/p01/coadd,0,0,5,DR3_1_2_rerun
DES1525-1832,DEC_Taiga/multiepoch/delve/r6321/DES1525-1832/p01/coadd,0,0,5,DR3_1_2_rerun
DES1452-1207,DEC_Taiga/multiepoch/delve/r6321/DES1452-1207/p01/coadd,0,0,5,DR3_1_2_rerun
DES1449-0624,DEC_Taiga/multiepoch/delve/r6321/DES1449-0624/p01/coadd,0,0,5,DR3_1_2_rerun
DES1226-2041,DEC_Taiga/multiepoch/delve/r6321/DES1226-2041/p01/coadd,0,0,5,DR3_1_2_rerun
DES1351+1834,DEC_Taiga/multiepoch/delve/r6321/DES1351+1834/p01/coadd,0,0,5,DR3_1_2_rerun
DES1356+0126,DEC_Taiga/multiepoch/delve/r6321/DES1356+0126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1335-1458,DEC_Taiga/multiepoch/delve/r6321/DES1335-1458/p01/coadd,0,0,5,DR3_1_2_rerun
DES1213+1500,DEC_Taiga/multiepoch/delve/r6321/DES1213+1500/p01/coadd,0,0,5,DR3_1_2_rerun
DES1555-1749,DEC_Taiga/multiepoch/delve/r6321/DES1555-1749/p01/coadd,0,0,5,DR3_1_2_rerun
DES1403-2332,DEC_Taiga/multiepoch/delve/r6321/DES1403-2332/p01/coadd,0,0,5,DR3_1_2_rerun
DES1651+0418,DEC_Taiga/multiepoch/delve/r6321/DES1651+0418/p01/coadd,0,0,5,DR3_1_2_rerun
DES1232+1334,DEC_Taiga/multiepoch/delve/r6321/DES1232+1334/p01/coadd,0,0,5,DR3_1_2_rerun
DES1219-0707,DEC_Taiga/multiepoch/delve/r6321/DES1219-0707/p01/coadd,0,0,5,DR3_1_2_rerun
DES1245-0041,DEC_Taiga/multiepoch/delve/r6321/DES1245-0041/p02/coadd,0,0,5,DR3_1_2_rerun
DES1517+0209,DEC_Taiga/multiepoch/delve/r6321/DES1517+0209/p01/coadd,0,0,5,DR3_1_2_rerun
DES1622-1124,DEC_Taiga/multiepoch/delve/r6321/DES1622-1124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1309+2917,DEC_Taiga/multiepoch/delve/r6321/DES1309+2917/p01/coadd,0,0,5,DR3_1_2_rerun
DES1410-1624,DEC_Taiga/multiepoch/delve/r6321/DES1410-1624/p01/coadd,0,0,5,DR3_1_2_rerun
DES1244-0958,DEC_Taiga/multiepoch/delve/r6321/DES1244-0958/p01/coadd,0,0,5,DR3_1_2_rerun
DES1241-1250,DEC_Taiga/multiepoch/delve/r6321/DES1241-1250/p01/coadd,0,0,5,DR3_1_2_rerun
DES1452-2206,DEC_Taiga/multiepoch/delve/r6321/DES1452-2206/p01/coadd,0,0,5,DR3_1_2_rerun
DES1351-2332,DEC_Taiga/multiepoch/delve/r6321/DES1351-2332/p01/coadd,0,0,5,DR3_1_2_rerun
DES1258-2206,DEC_Taiga/multiepoch/delve/r6321/DES1258-2206/p01/coadd,0,0,5,DR3_1_2_rerun
DES1658-1207,DEC_Taiga/multiepoch/delve/r6321/DES1658-1207/p01/coadd,0,0,5,DR3_1_2_rerun
DES1418+0626,DEC_Taiga/multiepoch/delve/r6321/DES1418+0626/p01/coadd,0,0,5,DR3_1_2_rerun
DES1528+0418,DEC_Taiga/multiepoch/delve/r6321/DES1528+0418/p02/coadd,0,0,5,DR3_1_2_rerun
DES1350-0541,DEC_Taiga/multiepoch/delve/r6321/DES1350-0541/p01/coadd,0,0,5,DR3_1_2_rerun
DES1511-0124,DEC_Taiga/multiepoch/delve/r6321/DES1511-0124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1439+0043,DEC_Taiga/multiepoch/delve/r6321/DES1439+0043/p01/coadd,0,0,5,DR3_1_2_rerun
DES1200+1043,DEC_Taiga/multiepoch/delve/r6321/DES1200+1043/p01/coadd,0,0,5,DR3_1_2_rerun
DES1358+1334,DEC_Taiga/multiepoch/delve/r6321/DES1358+1334/p01/coadd,0,0,5,DR3_1_2_rerun
DES1358-2041,DEC_Taiga/multiepoch/delve/r6321/DES1358-2041/p01/coadd,0,0,5,DR3_1_2_rerun
DES1329+2417,DEC_Taiga/multiepoch/delve/r6321/DES1329+2417/p01/coadd,0,0,5,DR3_1_2_rerun
DES1414+1043,DEC_Taiga/multiepoch/delve/r6321/DES1414+1043/p01/coadd,0,0,5,DR3_1_2_rerun
DES1419-0750,DEC_Taiga/multiepoch/delve/r6321/DES1419-0750/p01/coadd,0,0,5,DR3_1_2_rerun
DES1313-1749,DEC_Taiga/multiepoch/delve/r6321/DES1313-1749/p01/coadd,0,0,5,DR3_1_2_rerun
DES1524+1000,DEC_Taiga/multiepoch/delve/r6321/DES1524+1000/p01/coadd,0,0,5,DR3_1_2_rerun
DES1531-0707,DEC_Taiga/multiepoch/delve/r6321/DES1531-0707/p01/coadd,0,0,5,DR3_1_2_rerun
DES1451-1915,DEC_Taiga/multiepoch/delve/r6321/DES1451-1915/p01/coadd,0,0,5,DR3_1_2_rerun
DES1437-0958,DEC_Taiga/multiepoch/delve/r6321/DES1437-0958/p01/coadd,0,0,5,DR3_1_2_rerun
DES1437-2124,DEC_Taiga/multiepoch/delve/r6321/DES1437-2124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1702-1458,DEC_Taiga/multiepoch/delve/r6321/DES1702-1458/p01/coadd,0,0,5,DR3_1_2_rerun
DES1641-0333,DEC_Taiga/multiepoch/delve/r6321/DES1641-0333/p02/coadd,0,0,5,DR3_1_2_rerun
DES1310+0543,DEC_Taiga/multiepoch/delve/r6321/DES1310+0543/p01/coadd,0,0,5,DR3_1_2_rerun
DES1447-2332,DEC_Taiga/multiepoch/delve/r6321/DES1447-2332/p01/coadd,0,0,5,DR3_1_2_rerun
DES1224+0335,DEC_Taiga/multiepoch/delve/r6321/DES1224+0335/p01/coadd,0,0,5,DR3_1_2_rerun
DES1531-2415,DEC_Taiga/multiepoch/delve/r6321/DES1531-2415/p01/coadd,0,0,5,DR3_1_2_rerun
DES1437+0252,DEC_Taiga/multiepoch/delve/r6321/DES1437+0252/p01/coadd,0,0,5,DR3_1_2_rerun
